razao_social;cnpj;placa;servico_regular;servico_fretado;servico_semiurbano;data_validade_csv;validade_seguro
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PJQ-9210;Sim;Sim;Não;26/11/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PJQ-9423;Sim;Sim;Não;23/04/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PJQ-9630;Sim;Sim;Não;04/12/2019;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PKN-1412;Sim;Sim;Não;06/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PKN-5262;Sim;Sim;Não;26/09/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PKN-5444;Sim;Sim;Não;25/09/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PKN-6497;Sim;Sim;Não;16/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PKN-7479;Sim;Sim;Não;17/09/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PKN-8239;Sim;Sim;Não;06/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PKN-8463;Sim;Sim;Não;30/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PKN-9478;Sim;Sim;Não;04/10/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PKO-6297;Sim;Sim;Não;24/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PKT-0565;Sim;Sim;Não;03/09/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PKT-4624;Sim;Sim;Não;04/09/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLG-0987;Sim;Sim;Não;28/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLG-3148;Sim;Sim;Não;26/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLG-4386;Sim;Sim;Não;26/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLG-5590;Sim;Sim;Não;27/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLG-6872;Sim;Sim;Não;27/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLH-0034;Sim;Sim;Não;04/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLH-1848;Sim;Sim;Não;11/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLI-0915;Sim;Sim;Não;18/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLI-0956;Sim;Sim;Não;09/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLI-2221;Sim;Sim;Não;01/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLI-4911;Sim;Sim;Não;31/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLI-8734;Sim;Sim;Não;28/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLI-9387;Sim;Sim;Não;04/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLT-3A24;Sim;Sim;Não;07/04/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLT-6F80;Sim;Sim;Não;07/04/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLW-0H92;Sim;Sim;Não;30/04/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLW-2E50;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLW-2E64;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLW-4C71;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLW-6I10;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLW-7F51;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLW-8J00;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLW-9A78;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PLW-9B70;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPJ-8360;Sim;Sim;Não;11/11/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPJ-8361;Sim;Sim;Não;12/11/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPJ-8366;Sim;Sim;Não;21/11/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPJ-8369;Sim;Sim;Não;18/11/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPS-4E65;Sim;Sim;Não;18/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2308;Sim;Sim;Não;30/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2309;Sim;Sim;Não;01/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2310;Sim;Sim;Não;30/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2311;Sim;Sim;Não;12/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2312;Sim;Sim;Não;19/09/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2313;Sim;Sim;Não;12/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2314;Sim;Sim;Não;13/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2315;Sim;Sim;Não;13/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2326;Sim;Sim;Não;22/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2327;Sim;Sim;Não;09/09/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2328;Sim;Sim;Não;31/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2335;Sim;Sim;Não;30/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2347;Sim;Sim;Não;12/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2348;Sim;Sim;Não;13/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2349;Sim;Sim;Não;12/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2350;Sim;Sim;Não;19/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-2D45;Sim;Sim;Não;13/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-6152;Sim;Sim;Não;17/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-6153;Sim;Sim;Não;13/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-6154;Sim;Sim;Não;24/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-6156;Sim;Sim;Não;24/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-6157;Sim;Sim;Não;12/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-6158;Sim;Sim;Não;31/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-6159;Sim;Sim;Não;18/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-6160;Sim;Sim;Não;12/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-6162;Sim;Sim;Não;25/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;PPU-6163;Sim;Sim;Não;24/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRC-1708;Sim;Sim;Não;13/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRC-1709;Sim;Sim;Não;13/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRC-1710;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRC-1711;Sim;Sim;Não;03/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRC-1712;Sim;Sim;Não;04/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRC-1713;Sim;Sim;Não;04/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRC-1714;Sim;Sim;Não;04/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRC-1715;Sim;Sim;Não;04/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRC-1716;Sim;Sim;Não;05/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRC-1718;Sim;Sim;Não;04/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRC-1719;Sim;Sim;Não;03/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-0971;Sim;Sim;Não;13/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-0972;Sim;Sim;Não;28/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-0982;Sim;Sim;Não;02/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-0983;Sim;Sim;Não;02/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-0984;Sim;Sim;Não;13/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-0985;Sim;Sim;Não;06/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-0986;Sim;Sim;Não;11/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-0987;Sim;Sim;Não;06/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-0988;Sim;Sim;Não;06/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1036;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1037;Sim;Sim;Não;15/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1038;Sim;Sim;Não;09/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1039;Sim;Sim;Não;18/10/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1040;Sim;Sim;Não;04/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1041;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1042;Sim;Sim;Não;02/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1043;Sim;Sim;Não;28/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1044;Sim;Sim;Não;04/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1045;Sim;Sim;Não;10/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1046;Sim;Sim;Não;13/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1047;Sim;Sim;Não;05/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1062;Sim;Sim;Não;05/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-1063;Sim;Sim;Não;04/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-6355;Sim;Sim;Não;06/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-6356;Sim;Sim;Não;05/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-6357;Sim;Sim;Não;04/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-6358;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRD-6395;Sim;Sim;Não;08/10/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRF-5A12;Sim;Sim;Não;03/01/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRF-5C12;Sim;Sim;Não;18/12/2019;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-8E14;Sim;Sim;Não;27/06/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-8G53;Sim;Sim;Não;02/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-8G56;Sim;Sim;Não;02/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-8G59;Sim;Sim;Não;02/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-8G61;Sim;Sim;Não;02/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-8G63;Sim;Sim;Não;02/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-8G66;Sim;Sim;Não;02/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-8G67;Sim;Sim;Não;02/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-8G68;Sim;Sim;Não;02/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G66;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G82;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G84;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G85;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G87;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G88;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G89;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G90;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G92;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G93;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G94;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G95;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G97;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9G98;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9H00;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9H01;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9H02;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9H03;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9H05;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9H07;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9H08;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9H09;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9H10;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9H11;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRJ-9H12;Sim;Sim;Não;03/07/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRK-1H09;Sim;Sim;Não;01/11/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRK-2I93;Sim;Sim;Não;01/11/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRK-2I98;Sim;Sim;Não;01/11/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRK-2I99;Sim;Sim;Não;01/11/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRK-7F61;Sim;Sim;Não;29/08/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRL-0I92;Sim;Sim;Não;05/09/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRL-0I95;Sim;Sim;Não;05/09/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRL-0J00;Sim;Sim;Não;05/09/2020;07/08/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRL-3C42;Sim;Sim;Não;19/09/2020;12/09/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRL-4H10;Sim;Sim;Não;19/09/2020;12/09/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRL-4H64;Sim;Sim;Não;19/09/2020;12/09/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRL-4H65;Sim;Sim;Não;19/09/2020;12/09/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRL-4H66;Sim;Sim;Não;19/09/2020;12/09/2020
VIACAO AGUIA BRANCA S A;27.486.182/0001-09;QRL-4H68;Sim;Sim;Não;19/09/2020;12/09/2020
VIACAO ALFA TRANSPORTES DE PASSAGEIROS LTDA;12.188.919/0001-30;AXU-7553;Não;Sim;Não;24/06/2020;12/09/2020
VIACAO ALFA TRANSPORTES DE PASSAGEIROS LTDA;12.188.919/0001-30;FSN-0095;Não;Sim;Não;06/09/2020;12/09/2020
VIACAO ARAGUAINA EIRELI - ME;25.014.689/0001-34;QDB-1645;Sim;Não;Não;21/12/2019;04/01/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NFI-7798;Sim;Não;Não;13/06/2020;18/10/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NFJ-3018;Sim;Não;Não;13/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NFJ-3028;Sim;Não;Não;24/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGI-9095;Sim;Não;Não;16/07/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGI-9125;Sim;Não;Não;21/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGI-9185;Sim;Não;Não;24/07/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGI-9205;Sim;Não;Não;05/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGI-9225;Sim;Não;Não;15/07/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGJ-9395;Sim;Não;Não;12/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGJ-9425;Sim;Não;Não;22/07/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGJ-9435;Sim;Não;Não;12/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGW-7275;Sim;Não;Não;21/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGW-7345;Sim;Não;Não;17/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGW-7385;Sim;Não;Não;04/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGW-7405;Sim;Não;Não;08/07/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGW-7435;Sim;Não;Não;16/07/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGW-7455;Sim;Não;Não;16/07/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NGX-8735;Sim;Não;Não;07/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NLJ-5026;Sim;Não;Não;03/04/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NLJ-5056;Sim;Não;Não;22/01/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NLM-4486;Sim;Não;Não;03/04/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NLM-4536;Sim;Não;Não;17/01/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NLM-4606;Sim;Não;Não;14/05/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NLM-4636;Sim;Não;Não;04/04/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NVS-0748;Sim;Não;Não;04/04/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NVS-0778;Sim;Não;Não;23/01/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NVT-0938;Sim;Não;Não;07/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NVT-0978;Sim;Não;Não;15/05/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NVT-1068;Sim;Não;Não;30/01/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NVT-1088;Sim;Não;Não;06/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NVT-1098;Sim;Não;Não;23/05/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NVT-1178;Sim;Não;Não;06/06/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NVT-1208;Sim;Não;Não;17/01/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;NVW-3248;Sim;Não;Não;05/04/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;OBA-6506;Sim;Não;Não;22/08/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;OBJ-1633;Sim;Não;Não;31/01/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;OMX-1446;Sim;Não;Não;14/05/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;OMX-1516;Sim;Não;Não;13/05/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;OMX-1566;Sim;Não;Não;13/05/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;OMX-1586;Sim;Não;Não;17/01/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;OMX-2366;Sim;Não;Não;14/05/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;PRB-4883;Sim;Não;Não;15/05/2020;29/03/2020
VIACAO ARAGUARINA LTDA. EM RECUPERACAO JUDICIAL;01.552.504/0001-87;PRB-4923;Sim;Não;Não;21/05/2020;29/03/2020
VIAÇÃO ARAÚJO LTDA;59.233.700/0001-79;CUE-3329;Não;Sim;Não;04/02/2020;28/02/2020
VIAÇÃO ARAÚJO LTDA;59.233.700/0001-79;CUE-3344;Não;Sim;Não;28/02/2020;21/06/2020
VIAÇÃO ARAÚJO LTDA;59.233.700/0001-79;FGM-7990;Não;Sim;Não;20/05/2020;23/04/2020
VIAÇÃO ARAÚJO LTDA;59.233.700/0001-79;GFG-3100;Não;Sim;Não;29/04/2020;02/05/2020
VIAÇÃO ARAÚJO LTDA;59.233.700/0001-79;MJB-1896;Não;Sim;Não;02/10/2020;07/05/2020
VIACAO ARIRANHA LTDA - EPP;53.484.887/0001-05;DJE-5526;Não;Sim;Não;28/11/2020;12/12/2019
VIACAO ARIRANHA LTDA - EPP;53.484.887/0001-05;FOF-4600;Não;Sim;Não;21/10/2020;12/12/2019
VIACAO ARIRANHA LTDA - EPP;53.484.887/0001-05;MDQ-2333;Não;Sim;Não;26/11/2020;12/12/2019
VIACAO ARIRANHA LTDA - EPP;53.484.887/0001-05;MHD-2332;Não;Sim;Não;28/05/2020;12/12/2019
