razao_social;cnpj;placa;servico_regular;servico_fretado;servico_semiurbano;data_validade_csv;validade_seguro;ano_fabricacao;categoria_veiculo;nr_assentos_categoria;nr_assentos;acessibilidade;tipo_veiculo
CORUMBAU BRASIL TRANSPORTES TURÍSTICOS LTDA - EPP;05.409.468/0001-58;NTU-6989;Não;Sim;Não;2025-02-07;2025-07-02;2010;Executivo;28;28;H - Cadeira de transbordo.;Ônibus
MARCIO RENATO DA SILVEIRA TRANSPORTES LTDA;10.812.095/0001-00;NTU-8E85;Não;Sim;Não;2025-02-07;2025-03-21;2010;Executivo;25;25;H - Cadeira de transbordo.;Ônibus
TRANS VIP AGENCIA DE VIAGENS E LOCADORA DE VEICULOS LTDA;15.070.082/0001-18;NUN-6F83;Não;Sim;Não;2025-03-05;2025-04-14;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
TITAN TURISMO LTDA;26.607.469/0001-87;NVA-2307;Não;Sim;Não;2025-02-06;2025-07-08;2010;Executivo;50;50;H - Cadeira de transbordo.;Ônibus
TITAN TURISMO LTDA;26.607.469/0001-87;NVA-2D07;Não;Sim;Não;2025-02-06;2025-07-08;2010;Executivo;50;50;H - Cadeira de transbordo.;Ônibus
LDO TRANSPORTE E TURISMO LTDA;73.477.424/0001-15;NVA-8861;Não;Sim;Não;2025-04-08;2025-06-28;2010;Executivo;46;46;Q - Cadeira de transbordo;Ônibus
BRISA BUS LOCADORA DE VEICULOS LTDA;13.539.050/0001-93;NVB-0J16;Não;Sim;Não;2025-06-06;2025-01-05;2010;Executivo;26;26;H - Cadeira de transbordo.;Ônibus
XAVIER & NEVES TRANSPORTES LTDA;07.574.686/0001-73;NVB-1A36;Não;Sim;Não;2025-04-15;2025-01-19;2010;Executivo;26;26;H - Cadeira de transbordo.;Ônibus
FAMILI TURISMO E TRANSPORTE DA COSTA VERDE LTDA;18.928.156/0001-00;NVE-6E26;Não;Sim;Não;2025-06-11;2025-06-15;2010;Executivo;46;46;Q - Cadeira de transbordo;Ônibus
DREAM BUS LOCACOES FRETAMENTO E VIAGENS LTDA;44.376.389/0001-40;NVH-4D25;Não;Sim;Não;2025-03-04;2025-03-04;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
SG LOCACAO DE TRANSPORTES LTDA;24.651.599/0001-91;NVH-4E05;Não;Sim;Não;2025-01-15;2025-01-14;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
R S DE JESUS AGENCIA DE TURISMO EIRELI;19.814.955/0001-00;NVH-4F95;Não;Sim;Não;2025-03-06;2025-01-09;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
SINTIMTUR VIAGENS E TURISMO LTDA;49.289.526/0001-22;NVI-4A03;Não;Sim;Não;2025-06-06;2025-04-11;2011;Executivo;46;46;Q - Cadeira de transbordo;Ônibus
COOPVANS COOPERATIVA E LOCADORA DOS PROPRIETARIOS DE VANS E VEICULOS DO RN;15.209.167/0001-34;NVI-8I86;Não;Sim;Não;2025-03-21;2025-03-18;2011;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
TROPICAL BUS TRANSPORTE E TURISMO LTDA - ME;08.360.383/0001-10;NVJ-5923;Não;Sim;Não;2025-06-24;2025-03-13;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
AER TUR TRANSPORTES LTDA.;03.612.570/0001-20;NVN-9J88;Não;Sim;Não;2025-06-28;2025-06-26;2010;Executivo;56;56;H - Cadeira de transbordo.;Ônibus
TRANSLINE MAX LOCACAO DE VEICULOS RODOVIARIOS EIRELI;25.276.918/0001-99;NVQ-2I41;Não;Sim;Não;2025-07-08;2025-05-21;2009;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
COMPANHIA THERMAS DO RIO QUENTE;01.540.533/0001-29;NVQ-8154;Não;Sim;Não;2025-02-09;2024-12-24;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
M P S SERVICOS DE TRANSPORTES LTDA;43.330.144/0001-19;NVR-0F42;Não;Sim;Não;2025-02-15;2025-02-16;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
MZM TURISMO EIRELI;26.887.415/0001-12;NVT-1A98;Não;Sim;Não;2025-05-28;2025-05-10;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
COMPANHIA THERMAS DO RIO QUENTE;01.540.533/0001-29;NVU-2354;Não;Sim;Não;2025-02-14;2024-12-24;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
CITY TOUR TRANSPORTES TURISTICOS LTDA;01.875.844/0001-49;NVU-2937;Não;Sim;Não;2025-06-06;2025-07-09;2010;Executivo;27;27;H - Cadeira de transbordo.;Ônibus
COMPANHIA THERMAS DO RIO QUENTE;01.540.533/0001-29;NVU-4764;Não;Sim;Não;2025-02-14;2024-12-24;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
COMPANHIA THERMAS DO RIO QUENTE;01.540.533/0001-29;NVU-4814;Não;Sim;Não;2025-02-15;2024-12-24;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
COMPANHIA THERMAS DO RIO QUENTE;01.540.533/0001-29;NVU-5664;Não;Sim;Não;2025-02-19;2024-12-24;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
COMPANHIA THERMAS DO RIO QUENTE;01.540.533/0001-29;NVU-6044;Não;Sim;Não;2025-02-07;2024-12-24;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
COMPANHIA THERMAS DO RIO QUENTE;01.540.533/0001-29;NVU-6094;Não;Sim;Não;2025-03-04;2024-12-24;2010;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
R K TRANSPORTES E TURISMO LTDA;47.888.278/0001-00;NVW-0A47;Não;Sim;Não;2025-04-19;2025-04-20;2010;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
COOPERSIND COOPERATIVA DE TRANSPORTES DE CARGAS, PASSAGEIROS, ESCOLAR E TURISMO DE MINAS GERAIS;20.375.162/0001-11;NVW-1433;Não;Sim;Não;2025-01-25;2025-04-25;2010;Executivo;20;20;Sem Acessibilidade;Micro-ônibus
WORK TRANSPORTES EIRELI;27.389.199/0001-48;NVX-1H69;Não;Sim;Não;2025-04-04;2025-01-02;2011;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
TAROJUTUR TRANSPORTES LTDA - ME;11.708.432/0001-78;NVX-5J76;Não;Sim;Não;2025-04-24;2024-12-26;2010;Executivo;59;59;H - Cadeira de transbordo.;Ônibus
TOP TOUR LTDA;04.411.691/0001-77;NWB-9D92;Não;Sim;Não;2025-03-11;2025-01-05;2009;Executivo;63;63;H - Cadeira de transbordo.;Ônibus
GOEX TRANSPORTES LTDA;40.389.550/0001-69;NWD-7D73;Não;Sim;Não;2025-05-21;2025-07-04;2011;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
REFITUR TRANSPORTES COLETIVOS LTDA;09.604.314/0001-78;NWE-3F29;Não;Sim;Não;2025-03-15;2025-03-14;2011;Executivo;56;56;E - Dispositivo de acesso instalado no veículo, interligando este com a plataforma.;Ônibus
STAR BUS TURISMO LTDA;44.501.553/0001-01;NWH-6H88;Não;Sim;Não;2025-03-20;2025-07-01;2011;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
CARDOSO TUR LTDA;49.306.586/0001-06;NXC-3E69;Não;Sim;Não;2025-06-07;2025-06-28;2011;Executivo;46;46;Sem Acessibilidade;Ônibus
VIACAO SUDOESTE TRANSPORTES E TURISMO LTDA;02.026.255/0001-59;NXU-1781;Não;Sim;Não;2025-06-13;2025-05-06;2010;Executivo;24;24;H - Cadeira de transbordo.;Ônibus
COOPERATIVA DE TRANSPORTE E TURISMO DA PARAIBA - EXTREMO;08.613.222/0001-91;NXW-0703;Não;Sim;Não;2025-01-16;2025-01-18;2010;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
TRANSTUR AGÊNCIA DE VIAGENS LTDA;18.035.014/0001-06;NYE-4138;Não;Sim;Não;2025-01-02;2025-01-11;2011;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
LIFE TRANSPORTE E TURISMO LTDA;43.450.665/0001-00;NYG-2A97;Não;Sim;Não;2025-03-25;2025-05-04;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
FABIANE FERNANDA L. MAGALHAES FERREIRA LTDA;43.612.809/0001-87;NYG-2B39;Não;Sim;Não;2025-03-19;2025-03-20;2011;Executivo;42;42;Q - Cadeira de transbordo;Ônibus
RBV TURISMO E TRANSPORTADORA LTDA;27.675.121/0001-90;NYG-2B69;Não;Sim;Não;2025-02-22;2025-01-07;2011;Executivo;43;43;Q - Cadeira de transbordo;Ônibus
MARIBELLA TURISMO LTDA;23.150.374/0001-99;NYI-5E06;Não;Sim;Não;2025-02-06;2025-02-05;2010;Executivo;17;17;Sem Acessibilidade;Micro-ônibus
PIANOVSKI TRANSPORTES E TURISMO LTDA;19.238.704/0001-25;NYS-0H55;Não;Sim;Não;2025-01-30;2024-12-21;2011;Executivo;46;46;Q - Cadeira de transbordo;Ônibus
SOL DOURADO SERVICOS DE TRANSPORTES RODOVIARIOS LTDA;11.962.077/0001-69;NYU-7847;Não;Sim;Não;2025-02-09;2025-06-26;2010;Executivo;45;45;H - Cadeira de transbordo.;Ônibus
SANYTOUR TRANSPORTES E TURISMO LTDA;19.369.455/0001-07;NYX-6G06;Não;Sim;Não;2025-07-01;2025-01-18;2011;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
PRIMAR NAVEGACOES E TURISMO LTDA;03.854.439/0001-70;NYX-8G06;Não;Sim;Não;2025-01-10;2025-01-14;2011;Semileito | Leito;48 | 8;56;H - Cadeira de transbordo.;Ônibus
TRANSPORTES COLETIVOS PFEIFER LTDA;22.128.914/0001-75;NZI-2G13;Não;Sim;Não;2025-01-11;2025-01-31;2011;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
COOPERATIVA DE TRANSPORTE ESCOLAR E DE PESSOAL DE MINAS GERAIS - CTESPMG;07.492.727/0001-82;NZJ-0722;Não;Sim;Não;2025-02-22;2025-01-30;2011;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
RM TRANSPORTES LTDA;03.014.234/0001-86;NZK-3H50;Não;Sim;Não;2025-01-24;2024-12-25;2011;Executivo;49;49;H - Cadeira de transbordo.;Ônibus
RM TRANSPORTES LTDA;03.014.234/0001-86;NZK-8G74;Não;Sim;Não;2025-01-08;2024-12-25;2011;Convencional;49;49;H - Cadeira de transbordo.;Ônibus
N.C.A. SANTIAGO & CIA. TRANSPORTES LTDA;08.658.912/0001-67;NZN-5059;Não;Sim;Não;2025-03-18;2024-12-26;2011;Semileito;44;44;Q - Cadeira de transbordo;Ônibus
VANNI & VANNI LTDA;17.614.128/0001-48;NZN-6I51;Não;Sim;Não;2025-06-12;2025-06-09;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
BRASIL TUR TRANSPORTE E TURISMO LTDA-BRASIL TUR;10.976.518/0001-19;OAD-1801;Não;Sim;Não;2025-04-24;2025-01-17;2013;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
PICOLOTTO TURISMO LTDA;37.745.410/0001-71;OAU-2F50;Não;Sim;Não;2025-06-14;2025-06-13;2011;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
MARCONDES AS TRANSPORTE LTDA;35.967.328/0001-66;OAZ-0F87;Não;Sim;Não;2025-03-19;2025-04-16;2011;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
PEDRO DIOGO DE FARIA NETO LTDA;36.804.300/0001-70;OBG-4G20;Não;Sim;Não;2025-06-24;2025-06-27;2012;Leito | Semileito;9 | 39;48;H - Cadeira de transbordo.;Ônibus
MOBILE TURISMO SERVICOS DE TRANSPORTE LTDA;35.578.030/0001-64;OBU-6B49;Não;Sim;Não;2025-06-18;2024-12-21;2011;Executivo;55;55;H - Cadeira de transbordo.;Ônibus
TITAN TURISMO LTDA;26.607.469/0001-87;OBW-7A66;Não;Sim;Não;2025-07-09;2025-01-09;2011;Executivo;30;30;H - Cadeira de transbordo.;Ônibus
FERREIRA & CRUZ LTDA;00.247.455/0001-06;OCE-4C49;Não;Sim;Não;2025-04-02;2025-04-23;2011;Executivo;46;46;Q - Cadeira de transbordo;Ônibus
NGV TUR TRANSPORTE TURISMO E VIAGENS LTDA;39.779.689/0001-30;OCL-8E37;Não;Sim;Não;2025-03-22;2025-06-17;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
UBERABA TRANSPORTE E TURISMO LTDA;03.303.331/0001-99;OCL-8I37;Não;Sim;Não;2025-01-09;2025-01-05;2011;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
BT BARBOSA TURISMO LTDA;14.317.731/0001-70;OCN-1I47;Não;Sim;Não;2025-04-19;2024-12-29;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIACAO TREZE DE JUNHO LTDA;29.899.143/0001-69;OCN-2457;Não;Sim;Não;2025-06-24;2025-01-07;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
JOSIANE PATRICIA FERREIRA SILVA LTDA;19.942.082/0001-11;OCN-2H17;Não;Sim;Não;2025-07-03;2024-12-27;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
THIRTY-ONE TRANSPORTES LTDA;52.233.668/0001-82;OCQ-2A25;Não;Sim;Não;2025-06-13;2025-06-21;2011;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
TM VIAGENS E TURISMO LTDA;46.856.877/0001-80;OCR-9537;Não;Sim;Não;2025-01-02;2025-06-16;2011;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
JUNGLE TURISMO LTDA;25.989.749/0001-34;OCS-0D78;Não;Sim;Não;2025-03-25;2025-03-26;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
RACKEL FERREIRA & RENATA MICKAELLY TRANSPORTES LTDA;29.756.373/0001-79;OCS-7F88;Não;Sim;Não;2025-01-24;2025-01-24;2011;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
LAD TRANSPORTES LTDA;14.481.813/0001-55;OCT-3887;Não;Sim;Não;2025-03-20;2025-01-02;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
JEFERSON GRAEFF DO AMARAL LOCADORA LTDA;07.134.931/0001-21;OCT-4B97;Não;Sim;Não;2025-03-07;2025-01-05;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
FENIX VIAGENS E TURISMO LTDA;33.296.136/0001-40;OCV-3F66;Não;Sim;Não;2025-04-16;2025-01-12;2011;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
RICARDO E MOAB VIAGENS E TURISMO LTDA;17.534.938/0001-94;OCZ-7J84;Não;Sim;Não;2025-04-16;2025-01-07;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
RICARDO E MOAB VIAGENS E TURISMO LTDA;17.534.938/0001-94;OCZ-7J85;Não;Sim;Não;2025-03-28;2025-01-07;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
ADS TURISMO E EXCURSOES LTDA;24.361.704/0001-58;OCZ-7J86;Não;Sim;Não;2025-01-22;2025-01-21;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
FELIPE PEREIRA GUIDA TRANSPORTE E TURISMO LTDA;29.571.560/0001-88;ODA-8D46;Não;Sim;Não;2025-07-04;2025-03-12;2010;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
LAD TRANSPORTES LTDA;14.481.813/0001-55;ODA-8D63;Não;Sim;Não;2025-03-14;2025-03-06;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
COOPVANS COOPERATIVA E LOCADORA DOS PROPRIETARIOS DE VANS E VEICULOS DO RN;15.209.167/0001-34;ODD-4G91;Não;Sim;Não;2025-01-18;2025-02-01;2012;Executivo;20;20;Sem Acessibilidade;Micro-ônibus
UNICA TURISMO E TRANSPORTE LTDA;45.750.607/0001-27;ODF-3I26;Não;Sim;Não;2025-04-18;2025-05-24;2012;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
TRANSMEGA TRANSPORTES E TURISMO LTDA;08.427.246/0001-56;ODF-8C68;Não;Sim;Não;2024-12-20;2025-01-06;2011;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
LG TRANSPORTE & PINTURA LTDA;14.702.124/0001-23;ODF-8C83;Não;Sim;Não;2025-02-05;2025-01-07;2011;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
COMPER-TUR TURISMO LTDA;03.630.892/0001-00;ODG-1140;Não;Sim;Não;2025-02-20;2025-03-21;2012;Executivo;56;56;H - Cadeira de transbordo.;Ônibus
DAVI TURISMO LTDA;10.634.094/0001-04;ODG-1B76;Não;Sim;Não;2025-05-08;2024-12-25;2012;Executivo;44;44;Q - Cadeira de transbordo;Ônibus
VIAÇÃO MUTUM PRETO LTDA-EPP;27.143.205/0001-82;ODI-1815;Não;Sim;Não;2025-06-12;2025-05-03;2011;Executivo;54;54;H - Cadeira de transbordo.;Ônibus
PEIXOTO TRANSPORTE E LOCACAO LTDA;15.130.681/0001-80;ODJ-5B78;Não;Sim;Não;2025-05-27;2025-01-10;2012;Executivo;43;43;H - Cadeira de transbordo.;Ônibus
NORDESTE TRANSPORTES E TURISMO LTDA;09.031.553/0001-86;ODK-0B10;Não;Sim;Não;2025-01-22;2025-02-08;2011;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
DHE TRANSPORTES EIRELI;37.378.487/0001-50;ODO-4F92;Não;Sim;Não;2025-01-26;2025-05-07;2012;Executivo;59;59;H - Cadeira de transbordo.;Ônibus
RENAN MENEGUITTI COSTA LTDA;34.522.774/0001-02;ODO-6B68;Não;Sim;Não;2025-05-03;2025-04-22;2012;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
BARROSTUR LOGISTICA LTDA;05.310.718/0001-06;ODQ-5J13;Não;Sim;Não;2025-02-28;2025-07-05;2012;Executivo;24;24;H - Cadeira de transbordo.;Ônibus
LIRIO DOS VALES TRANSPORTES E FRETAMENTO LTDA;02.615.012/0001-56;ODR-3666;Não;Sim;Não;2025-02-05;2025-06-13;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
EMPRESA DE TRANSPORTES AGUIA DOURADA LTDA;01.037.501/0001-05;OEM-5865;Não;Sim;Não;2025-06-17;2025-01-12;2013;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
JR DE CARVALHO LOCADORA DE VEICULOS EIRELI;11.983.066/0001-65;OEN-8J97;Não;Sim;Não;2025-05-13;2025-01-09;2012;Executivo;53;53;H - Cadeira de transbordo.;Ônibus
RAMALHO & ANDRADE TURISMO LTDA;52.976.134/0001-46;OFD-5G18;Não;Sim;Não;2025-04-23;2025-03-28;2011;Executivo;20;20;Sem Acessibilidade;Micro-ônibus
HENRITUR SERVIÇOS DE VIAGENS E TURISMO LTDA;10.755.939/0001-10;OFE-8605;Não;Sim;Não;2024-12-21;2025-05-15;2012;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
FLN TURISMO LTDA;33.488.660/0001-12;OFQ-1G09;Não;Sim;Não;2025-07-04;2024-12-22;2012;Executivo;60;60;H - Cadeira de transbordo.;Ônibus
LUIZ ANDRE BARRETO P. DE LUCENA LTDA;26.642.308/0001-24;OFT-2C24;Não;Sim;Não;2025-01-16;2025-03-07;2012;Executivo;31;31;H - Cadeira de transbordo.;Ônibus
COOPERATIVA DE TRANSPORTE E TURISMO LIDER DA PARAIBA - LIDER COOP TURISMO;54.401.533/0001-04;OFX-1A42;Não;Sim;Não;2025-01-30;2025-05-13;2018;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
IDEAO TRANSPORTES LTDA;19.401.885/0001-69;OGD-4F00;Não;Sim;Não;2025-03-20;2025-03-25;2012;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
COOPERVANS COOPERATIVA DOS CONDUTORES AUTONOMOS DE TRANSPORTE COLETIVO DE PASSAGEIROS DO ESTADO DA PARAIBA;04.429.652/0001-05;OGD-7G47;Não;Sim;Não;2025-04-01;2025-04-04;2013;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
COOPERVANS COOPERATIVA DOS CONDUTORES AUTONOMOS DE TRANSPORTE COLETIVO DE PASSAGEIROS DO ESTADO DA PARAIBA;04.429.652/0001-05;OGE-0D45;Não;Sim;Não;2025-02-16;2025-02-20;2013;Executivo;18;18;Sem Acessibilidade;Micro-ônibus
IF TRANSPORTES E TURISMO LTDA;13.616.306/0001-19;OGE-4D60;Não;Sim;Não;2025-04-11;2025-07-05;2012;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
COOPERVANS COOPERATIVA DOS CONDUTORES AUTONOMOS DE TRANSPORTE COLETIVO DE PASSAGEIROS DO ESTADO DA PARAIBA;04.429.652/0001-05;OGF-7379;Não;Sim;Não;2025-06-15;2025-06-11;2013;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
COOPERVANS COOPERATIVA DOS CONDUTORES AUTONOMOS DE TRANSPORTE COLETIVO DE PASSAGEIROS DO ESTADO DA PARAIBA;04.429.652/0001-05;OGG-4H47;Não;Sim;Não;2025-05-08;2025-05-09;2013;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
H E VIAGENS, TURISMO E LOCACOES LTDA;10.798.157/0001-68;OGG-5F31;Não;Sim;Não;2025-04-09;2025-01-06;2019;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
MS COMERCIO E SERVICOS LTDA;10.195.454/0001-19;OGH-1C51;Não;Sim;Não;2025-05-24;2025-05-28;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
DOMINGUINHOS TRANSPORTE E TURISMO LTDA;44.896.537/0001-57;OGH-1D01;Não;Sim;Não;2025-05-06;2025-04-29;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
WMI TRANSPORTE EXECUTIVO LTDA;52.034.359/0001-83;OGI-8C59;Não;Sim;Não;2025-05-10;2025-05-06;2012;Executivo;32;32;H - Cadeira de transbordo.;Ônibus
VIACAO OURO PRETO LTDA;26.922.690/0001-20;OGK-6D89;Não;Sim;Não;2025-01-15;2025-02-02;2012;Executivo;26;26;H - Cadeira de transbordo.;Ônibus
JN SANTOS TRANSPORTES LTDA;50.660.908/0001-08;OGL-2A01;Não;Sim;Não;2025-06-08;2025-07-09;2012;Executivo;31;31;H - Cadeira de transbordo.;Ônibus
CANEDO TURISMO LTDA;12.395.132/0001-49;OGL-7822;Não;Sim;Não;2025-01-04;2025-06-26;2011;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
NATIVA SERVICOS EM GERAL EIRELI;15.188.904/0001-60;OGQ-7J81;Não;Sim;Não;2025-01-22;2025-01-21;2011;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
P L MENDONCA TURISMO E TRANSPORTE LTDA;32.562.257/0001-23;OGT-9B82;Não;Sim;Não;2025-06-28;2025-06-28;2011;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
RAFAEL FERREIRA A OLIVEIRA  LTDA;38.188.047/0001-01;OHB-3B33;Não;Sim;Não;2025-02-07;2025-06-01;2012;Executivo;21;20;Sem Acessibilidade;Micro-ônibus
TM VIAGENS E TURISMO LTDA;46.856.877/0001-80;OHI-1I74;Não;Sim;Não;2025-01-09;2025-03-14;2013;Executivo;20;20;Sem Acessibilidade;Micro-ônibus
NOVA RESENDE TURISMO E TRANSPORTE LTDA;42.810.556/0001-93;OIC-7E17;Não;Sim;Não;2025-02-27;2025-03-19;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
J J SANTANA BARBOSA TRANSPORTES EIRELI;05.455.278/0001-77;OIE-1438;Não;Sim;Não;2025-01-17;2025-01-02;2012;Executivo;51;51;H - Cadeira de transbordo.;Ônibus
EMPREENDIMENTOS G-QUATRO TURISMO E TRANSPORTE LTDA;07.961.187/0001-39;OIE-6C67;Não;Sim;Não;2025-05-21;2025-01-11;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIACAO TREZE DE JUNHO LTDA;29.899.143/0001-69;OIH-1853;Não;Sim;Não;2025-06-21;2025-01-07;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
JR SERVIÇOS DE TRANSPORTES LTDA;08.269.988/0001-09;OIH-6218;Não;Sim;Não;2025-01-29;2025-01-16;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
RODRIGUES E RIBEIRO TRANSPORTES LTDA;09.209.652/0001-05;OII-7798;Não;Sim;Não;2025-07-02;2025-07-01;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
GELEIA TRANSPORTES E TURISMO LTDA;42.078.918/0001-01;OII-8B27;Não;Sim;Não;2025-06-07;2025-06-07;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
BY BUS TRANSPORTES LTDA;69.067.031/0001-66;OIJ-5E17;Não;Sim;Não;2025-05-14;2025-01-13;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
WG TRANSPORTE E TURISMO LTDA;44.126.063/0001-64;OIJ-6F62;Não;Sim;Não;2025-01-29;2025-02-06;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
ALVORECER LOCACAO DE VEICULOS LTDA;07.173.874/0001-90;OIN-4E27;Não;Sim;Não;2025-04-24;2025-04-25;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
SILVA TRANSPORTE LTDA;46.837.285/0001-10;OIP-1B87;Não;Sim;Não;2025-01-29;2025-01-24;2012;Executivo;46;46;Q - Cadeira de transbordo;Ônibus
EMPREENDIMENTOS G-QUATRO TURISMO E TRANSPORTE LTDA;07.961.187/0001-39;OIP-9D67;Não;Sim;Não;2025-07-03;2025-01-11;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
TRANSPORTES VARZEA GRANDE LTDA;07.600.413/0001-56;OIQ-6A75;Não;Sim;Não;2025-01-31;2025-01-30;2011;Executivo;29;29;Q - Cadeira de transbordo;Ônibus
SANTOS TURISMO SANTUR LTDA;24.143.877/0001-08;OIU-4F65;Não;Sim;Não;2025-06-05;2025-04-07;2012;Executivo;50;50;H - Cadeira de transbordo.;Ônibus
GB TURISMO FRETAMENTO E EXCURSOES LTDA;31.777.649/0001-47;OIV-0G90;Não;Sim;Não;2025-04-23;2025-01-07;2012;Executivo;55;55;H - Cadeira de transbordo.;Ônibus
R C TURISMO EIRELI;03.465.475/0001-41;OIV-9J78;Não;Sim;Não;2025-01-29;2025-01-31;2012;Executivo;16;16;Sem Acessibilidade;Micro-ônibus
CLARA EVENTOS E TURISMO LTDA - ME;11.913.991/0001-10;OIW-6H93;Não;Sim;Não;2025-06-05;2025-02-09;2012;Executivo;58;58;H - Cadeira de transbordo.;Ônibus
TERRA DOURADA LOCACOES LTDA;08.874.590/0001-93;OJZ-4J50;Não;Sim;Não;2025-04-01;2024-12-31;2013;Executivo;50;50;H - Cadeira de transbordo.;Ônibus
MOBUZZ TRANSPORTE DE PASSAGEIROS LTDA;34.712.022/0001-04;OKD-2B26;Não;Sim;Não;2025-01-15;2024-12-30;2019;Executivo;21;21;Sem Acessibilidade;Micro-ônibus
FABIANA LIVRAMENTO DA SILVA LTDA;31.044.675/0001-66;OKE-1E29;Não;Sim;Não;2025-06-07;2025-06-21;2014;Executivo;20;20;Sem Acessibilidade;Micro-ônibus
MARISUL TURISMO LTDA;11.655.574/0001-14;OKF-0F04;Não;Sim;Não;2025-03-13;2025-03-28;2014;Executivo;15;15;Sem Acessibilidade;Micro-ônibus
L. R. L. DE MORAES LTDA;44.617.901/0001-00;OKH-0H89;Não;Sim;Não;2025-03-14;2025-06-27;2014;Executivo;30;30;H - Cadeira de transbordo.;Ônibus
