razao_social;cnpj;placa;servico_regular;servico_fretado;servico_semiurbano;data_validade_csv;validade_seguro;ano_fabricacao;categoria_veiculo;nr_assentos_categoria;nr_assentos;acessibilidade;tipo_veiculo
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NYY-3905;Sim;Sim;Não;2025-06-13;2025-08-03;2011;Leito;27;27;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NYY-3949;Sim;Sim;Não;2025-02-26;2025-08-03;2011;Executivo;46;46;G - Plataforma elevatória veicular.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NYY-5952;Sim;Sim;Não;2025-05-13;2025-08-03;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NYY-7205;Sim;Sim;Não;2025-02-27;2025-08-03;2011;Leito;27;27;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NYY-7977;Sim;Sim;Não;2025-03-06;2025-08-03;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NYY-8140;Sim;Sim;Não;2025-05-23;2025-08-03;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NYY-8252;Sim;Sim;Não;2025-06-14;2025-08-03;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NYY-8602;Sim;Sim;Não;2025-04-22;2025-08-03;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NYZ-8011;Sim;Sim;Não;2025-03-05;2025-08-03;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NYZ-9704;Sim;Não;Não;2025-12-05;2025-08-03;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NZQ-7025;Sim;Sim;Não;2025-04-05;2025-08-03;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NZR-0308;Sim;Sim;Não;2025-03-12;2025-08-03;2011;Convencional;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NZR-5843;Sim;Sim;Não;2025-04-12;2025-08-03;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;NZR-8585;Sim;Sim;Não;2025-06-10;2025-08-03;2011;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-1798;Sim;Sim;Não;2025-07-16;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-1991;Sim;Sim;Não;2025-04-05;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-2563;Sim;Sim;Não;2025-05-29;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-3596;Sim;Sim;Não;2025-05-22;2025-08-03;2012;Convencional;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-3953;Sim;Sim;Não;2025-05-21;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-4253;Sim;Sim;Não;2025-06-26;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-4379;Sim;Sim;Não;2025-05-29;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-5191;Sim;Sim;Não;2025-06-13;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-5985;Sim;Sim;Não;2025-08-19;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-6224;Sim;Sim;Não;2025-10-31;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-6571;Sim;Sim;Não;2025-07-05;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-6736;Sim;Sim;Não;2025-05-14;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-6981;Sim;Sim;Não;2025-02-23;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-7826;Sim;Sim;Não;2025-09-12;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-8168;Sim;Sim;Não;2025-08-27;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OKU-9480;Sim;Sim;Não;2025-05-03;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLB-0986;Sim;Sim;Não;2025-04-27;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLB-2054;Sim;Sim;Não;2025-07-08;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLB-3625;Sim;Sim;Não;2025-07-01;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLB-3718;Sim;Sim;Não;2025-07-12;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLC-3158;Sim;Sim;Não;2025-01-19;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLC-4029;Sim;Sim;Não;2025-05-20;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLC-4832;Sim;Sim;Não;2025-07-19;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLC-4D86;Sim;Sim;Não;2025-09-27;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLC-5G49;Sim;Sim;Não;2025-07-22;2025-08-03;2012;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLC-6A47;Sim;Sim;Não;2025-05-14;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLC-6F85;Sim;Sim;Não;2025-06-26;2025-08-03;2012;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLC-6J26;Sim;Sim;Não;2025-12-06;2025-08-03;2012;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLC-7864;Sim;Sim;Não;2025-05-06;2025-08-03;2012;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLC-8B30;Sim;Sim;Não;2025-12-04;2025-08-03;2012;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-0731;Sim;Sim;Não;2025-07-16;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-1601;Sim;Sim;Não;2025-04-22;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-1D56;Sim;Sim;Não;2025-11-07;2025-08-03;2012;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-2467;Sim;Sim;Não;2025-05-06;2025-08-03;2012;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-3629;Sim;Sim;Não;2025-11-11;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-4708;Sim;Sim;Não;2025-10-31;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-4A95;Sim;Sim;Não;2025-08-16;2025-08-03;2012;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-5103;Sim;Sim;Não;2025-09-10;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-6572;Sim;Sim;Não;2025-06-26;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-7355;Sim;Sim;Não;2025-01-16;2025-08-03;2012;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-7768;Sim;Sim;Não;2025-04-11;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-8375;Sim;Sim;Não;2025-05-23;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-8404;Sim;Sim;Não;2025-08-01;2025-08-03;2012;Convencional;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-8569;Sim;Sim;Não;2025-05-23;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-8963;Sim;Sim;Não;2025-08-02;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-8J49;Sim;Sim;Não;2025-11-05;2025-08-03;2012;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLD-9817;Sim;Sim;Não;2025-06-21;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLE-2066;Sim;Sim;Não;2025-05-02;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLE-6752;Sim;Sim;Não;2025-03-12;2025-08-03;2012;Semileito;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLE-6875;Sim;Sim;Não;2025-08-19;2025-08-03;2012;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OLE-8455;Sim;Não;Não;2025-05-22;2025-08-03;2012;Convencional;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OUT-4E58;Sim;Sim;Não;2025-06-12;2025-08-03;2013;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OUT-4I59;Sim;Sim;Não;2025-09-30;2025-08-03;2013;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OUT-5C88;Sim;Sim;Não;2025-08-08;2025-08-03;2013;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OUT-7H29;Sim;Sim;Não;2025-09-27;2025-08-03;2013;Executivo;44;44;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OVA-3256;Sim;Sim;Não;2025-05-14;2025-08-03;2013;Leito;26;26;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OVA-7475;Sim;Sim;Não;2025-06-14;2025-08-03;2013;Leito;26;26;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-0127;Sim;Sim;Não;2025-07-29;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-0475;Sim;Sim;Não;2025-05-21;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-0545;Sim;Sim;Não;2025-11-19;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-1285;Sim;Sim;Não;2025-07-19;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-1365;Sim;Sim;Não;2025-07-18;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-2606;Sim;Sim;Não;2025-09-25;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-2911;Sim;Sim;Não;2025-04-26;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-2924;Sim;Sim;Não;2025-08-22;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-4290;Sim;Sim;Não;2025-04-26;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-4801;Sim;Sim;Não;2025-05-13;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-4979;Sim;Sim;Não;2025-06-07;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-5370;Sim;Sim;Não;2025-10-23;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-6206;Sim;Sim;Não;2025-08-08;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-6856;Sim;Sim;Não;2025-08-13;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-7222;Sim;Sim;Não;2025-07-01;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-8875;Sim;Sim;Não;2025-05-13;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-9619;Sim;Sim;Não;2025-01-10;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZH-9830;Sim;Sim;Não;2025-05-20;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;OZV-4G46;Sim;Sim;Não;2025-05-09;2025-08-03;2014;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJE-1E18;Sim;Sim;Não;2025-05-29;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJE-4A89;Sim;Sim;Não;2025-05-29;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJE-5J11;Sim;Sim;Não;2025-05-29;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJE-7C34;Sim;Sim;Não;2025-10-14;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-0175;Sim;Sim;Não;2025-04-26;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-0330;Sim;Sim;Não;2025-04-08;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-1042;Sim;Sim;Não;2025-05-23;2025-08-03;2015;Semileito;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-1046;Sim;Sim;Não;2025-08-15;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-2072;Sim;Sim;Não;2025-04-17;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-2439;Sim;Sim;Não;2025-05-20;2025-08-03;2015;Semileito;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-2631;Sim;Sim;Não;2025-07-15;2025-08-03;2015;Semileito;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-2650;Sim;Sim;Não;2025-07-12;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-3227;Sim;Sim;Não;2025-04-20;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-3876;Sim;Sim;Não;2025-07-09;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-4695;Sim;Sim;Não;2025-04-08;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-5847;Sim;Sim;Não;2025-04-17;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-5972;Sim;Sim;Não;2025-04-23;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-6446;Sim;Sim;Não;2025-08-08;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-7306;Sim;Sim;Não;2025-07-03;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-9441;Sim;Sim;Não;2025-07-18;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-9792;Sim;Sim;Não;2025-09-05;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PJN-9871;Sim;Sim;Não;2025-05-23;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-1532;Sim;Sim;Não;2025-03-08;2025-08-03;2016;Leito | Executivo;12 | 51;63;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-1628;Sim;Sim;Não;2025-08-26;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-2082;Não;Sim;Não;2025-05-16;2025-08-03;2016;Executivo | Leito;51 | 12;63;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-2186;Sim;Sim;Não;2025-06-25;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-2308;Sim;Sim;Não;2025-11-06;2025-08-03;2016;Leito | Executivo;12 | 48;60;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-2378;Sim;Sim;Não;2025-05-13;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-3045;Sim;Sim;Não;2025-11-05;2025-08-03;2016;Leito | Executivo;12 | 48;60;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-3872;Sim;Sim;Não;2025-07-12;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-4163;Sim;Sim;Não;2025-04-30;2025-08-03;2016;Leito | Executivo;12 | 51;63;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-4657;Sim;Sim;Não;2025-04-22;2025-08-03;2016;Leito | Executivo;12 | 51;63;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-4739;Sim;Sim;Não;2025-04-24;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-5064;Sim;Sim;Não;2025-09-26;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-5528;Sim;Sim;Não;2025-05-09;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-5885;Sim;Sim;Não;2025-03-12;2025-08-03;2016;Leito | Executivo;12 | 51;63;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-5956;Sim;Sim;Não;2025-03-26;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-6417;Sim;Sim;Não;2025-05-27;2025-08-03;2016;Leito | Executivo;12 | 51;63;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-6453;Sim;Sim;Não;2025-06-13;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-7969;Sim;Sim;Não;2025-02-15;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-8081;Sim;Sim;Não;2025-05-24;2025-08-03;2016;Leito | Executivo;12 | 51;63;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-8507;Sim;Não;Não;2025-05-20;2025-08-03;2016;Leito | Executivo;12 | 51;63;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-8751;Sim;Sim;Não;2025-04-18;2025-08-03;2015;Executivo;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKL-9637;Sim;Sim;Não;2025-06-27;2025-08-03;2015;Semileito;46;46;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKS-1149;Sim;Sim;Não;2025-10-07;2025-08-03;2015;Executivo;47;47;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKS-1996;Sim;Sim;Não;2025-11-13;2025-08-03;2017;Executivo;42;42;H - Cadeira de transbordo.;Ônibus
VIAÇÃO NOVO HORIZONTE LTDA.;60.829.264/0001-84;PKS-2137;Sim;Sim;Não;2025-02-28;2025-08-03;2017;Leito | Executivo;12 | 51;63;H - Cadeira de transbordo.;Ônibus
